59,"QDP_ITEM_CAT_MISSING_ORDER","INV: ITEM CATEGORY MISSING ON BOOKED ORDER","Items Missing Category that have been Booked on an Order",401,"Health","SELECT Distinct msi.inventory_item_id                              ,
  msi.organization_id                                
   FROM oe_order_lines_all@XXX oola,
  mtl_system_items_kfv@XXX msi
  WHERE oola.inventory_item_id  = msi.inventory_item_id
AND oola.ship_from_org_id       = msi.organization_id
AND oola.inventory_item_id NOT IN
  (SELECT ic.inventory_item_id
     FROM mtl_item_categories_v@XXX ic
    WHERE ic.enabled_flag = 'Y'
  AND ic.organization_id  = oola.ship_from_org_id
  AND EXISTS
    (SELECT NULL
       FROM mtl_item_categories_v@XXX ic1
      WHERE ic1.category_set_name = installscript.getprefvalue('ITEM_CATEGORY_OM')
    )
  )",64,"Original",,"NULL","Err:502","NULL","Err:502","NULL"
60,"QDP_STATS_ITEM_CATEGORY","Item Category","Item Category Statistics",401,"Stats","select ic.inventory_item_id, ic.Organization_id, category_set_name, Control_level_disp,
 Category_concat_segs, ic.Segment1, ic.segment2, ic.segment3, ic.segment4,
 ic.MULT_ITEM_CAT_ASSIGN_FLAG, IC.enabled_flag
from MTL_ITEM_CATEGORIES_V@XXX ic","NULL","Original",,"NULL","Err:502","NULL","Err:502","NULL"
61,"QDP_NO_CALENDAR_EXCEPTIONS","No calendars exceptions defined in the next 6 months","No Calendars Exceptions defined in the next 6 Months",401,"Health","Select bc.CALENDAR_CODE, bc.CALENDAR_END_DATE
From BOM_CALENDARS@XXX bc
where bc.CALENDAR_CODE not in (select bce.CALENDAR_CODE 
from BOM_CALENDAR_EXCEPTIONS@XXX bce 
where trunc(bce.EXCEPTION_DATE) between trunc(sysdate) and trunc(sysdate) + 180 )",231,"Original",,"NULL","Err:502","NULL","Err:502","NULL"
62,"QDP_CALENDARS_ENDING","Calendars ending already or in the next 6 months","Calendars ending already or in the next 6 months",401,"Stale","Select bc.CALENDAR_CODE, bc.CALENDAR_END_DATE
From BOM_CALENDARS@XXX bc
where bc.CALENDAR_END_DATE < trunc(sysdate) + 180 ",231,"Original",,"NULL","Err:502","NULL","Err:502","NULL"
63,"QDP_SUBINVENTORY_AGING","INV: ITEMS IN A SUB FOR MORE THAN X DAYS - Detail","INV: ITEMS IN A SUB FOR MORE THAN X DAYS - Detail",401,"Stale","SELECT a.subinventory_code onhand_subinventory,
       DECODE (f.transaction_action_id,
               2, f.subinventory_code,
               'NA'
              ) from_subinventory,
       DECODE (f.transaction_action_id, 2, f.LOCATOR, 'NA') from_location,
       b.concatenated_segments item, a.lot_number,
       a.subinventory_code to_subinventory,
       mil.concatenated_segments to_locator,
       TRUNC (a.last_update_date) last_transaction_date,
       TRUNC (SYSDATE) - TRUNC (a.last_update_date) days_old,
       a.created_by,
       a.primary_transaction_quantity transaction_qty, a.inventory_item_id,
       a.organization_id
  FROM mtl_onhand_quantities_detail@xxx a,
       mtl_system_items_kfv@xxx b,
       mtl_parameters@xxx c,
       mtl_lot_numbers@xxx d,
       mtl_item_locations_kfv@xxx mil,
       hr_organization_units@xxx e,
       (SELECT a.transaction_id, b.concatenated_segments LOCATOR,
               a.transaction_type_id, b.subinventory_code,
               a.transaction_action_id
          FROM mtl_material_transactions@xxx a,
               mtl_item_locations_kfv@xxx b
         WHERE a.locator_id = b.inventory_location_id(+)
               AND a.primary_quantity > 0) f
 WHERE a.inventory_item_id = b.inventory_item_id(+)
   AND a.lot_number = d.lot_number(+)
   AND a.inventory_item_id = d.inventory_item_id(+)
   AND a.organization_id = b.organization_id
   AND a.organization_id = c.organization_id
   AND a.organization_id = d.organization_id(+)
   AND a.organization_id = e.organization_id
   AND a.locator_id = mil.inventory_location_id(+)
   AND f.transaction_id(+) = a.update_transaction_id","NULL","Original",,"NULL","Err:502","NULL","Err:502","NULL"
64,"QDP_STATS_ITEMS","All Items","Item Statistics",401,"Stats","SELECT  trim(msi.padded_concatenated_segments) item, msi.inventory_item_id,
              msi.description item_description, msi.organization_id,
              TRUNC (msi.creation_date) creation_date,
              TRUNC (msi.last_update_date) last_update_date, fu.User_name created_by,
              msi.created_by Created_by_id, 
              fu2.user_name Last_updated_by,
              msi.last_updated_by last_updated_by_id, msi.inventory_item_status_code,
              NVL (mp1.planner_code, 'No Planner') planner_code,
              NVL (mp1.planner_status, 'No Planner') planner_status,
              mp1.planner_email, mp1.planner_employee_id,
              lx8.meaning make_buy_code, msi.primary_unit_of_measure,
              NVL (msi.item_type, 'Not Defined') item_type,
              NVL (flv1.meaning, 'Not Defined') item_type_name,
              msi.inventory_item_flag, msi.stock_enabled_flag,
              msi.mtl_transactions_enabled_flag, l.meaning planning_code,
              msi.purchasing_enabled_flag, msi.purchasing_item_flag,
              msi.bom_enabled_flag, lx.meaning bom_item_type,
              msi.build_in_wip_flag,
              NVL (pa.agent_name, 'No Buyer') buyer_name,
              NVL (pa.buyer_status, 'No Buyer') buyer_status,
              msi.costing_enabled_flag, msi.cum_manufacturing_lead_time,
              msi.cumulative_total_lead_time,
              msi.customer_order_enabled_flag, msi.cycle_count_enabled_flag,
              lx1.meaning demand_time_fence_rule,
              msi.demand_time_fence_days, msi.eng_item_flag,
              msi.forecast_horizon, msi.fixed_lead_time,
              msi.fixed_lot_multiplier, msi.full_lead_time,
              msi.fixed_order_quantity, msi.fixed_days_supply,
              NVL (msi.inspection_required_flag,
                   'Not Defined'
                  ) inspection_required_flag,
              msi.internal_order_flag, msi.internal_order_enabled_flag,
              msi.invoiceable_item_flag, msi.invoice_enabled_flag,
              lx2.meaning lot_control_rule, msi.minimum_order_quantity,
              msi.min_minmax_quantity, lx3.meaning mrp_safety_stock_rule,
              msi.mrp_safety_stock_percent,
              msi.must_use_approved_vendor_flag,
              NVL (msi.orderable_on_web_flag,
                   'Not Defined'
                  ) orderable_on_web_flag,
              msi.outside_operation_flag,
              lx4.meaning planning_time_fence_rule,
              msi.planning_time_fence_days, msi.postprocessing_lead_time,
              msi.preprocessing_lead_time, msi.receipt_required_flag,
              NVL (msi.returnable_flag, 'Not Defined'        ) returnable_flag, 
              lx5.meaning return_inspection_requirement,
              msi.serial_status_enabled,
              lx6.meaning serial_number_control_rule,
              msi.serv_billing_enabled_flag, msi.serv_importance_level,
              msi.service_item_flag, msi.service_starting_delay,
              msi.serviceable_component_flag, msi.serviceable_product_flag,
              msi.service_duration, lx7.meaning shelf_life_rule,
              msi.shelf_life_days, msi.shippable_item_flag,
              msi.so_authorization_flag, msi.so_transactions_flag,
              demand1.DEMAND, msi.row_id
         FROM mtl_system_items_kfv@xxx msi,
               fnd_user@XXX fu,fnd_user@XXX fu2,
              (SELECT agent_id, agent_name,
                      DECODE (end_date_active,
                              NULL, 'Active',
                              'Disabled'
                             ) buyer_status
                 FROM apps.po_agents_v@xxx) pa,
(SELECT DISTINCT NVL (DECODE (mp1.disable_date, NULL, 'Disabled'),
                   'Disabled'
                  ) Planner_status,
              mp1.employee_id planner_employee_id, msi.inventory_item_id,
              msi.organization_id, msi.planner_code,
              mp1.electronic_mail_address planner_email
         FROM mtl_system_items_kfv@xxx msi, mtl_planners@xxx mp1
        WHERE mp1.disable_date IS NOT NULL
          AND msi.planner_code = mp1.planner_code
          AND msi.organization_id = mp1.organization_id
UNION ALL
SELECT DISTINCT DECODE (mp11.disable_date, NULL, 'Terminated') Planner_status,
              mp11.employee_id planner_employee_id, msi.inventory_item_id,
              msi.organization_id, NVL (msi.planner_code, 'NO PLANNER'),
              mp11.electronic_mail_address planner_email
         FROM mtl_system_items_kfv@xxx msi,
              (SELECT mp1.planner_code, mp1.organization_id,
                      mp1.disable_date, mp1.employee_id,
                      mp1.electronic_mail_address
                 FROM mtl_planners@xxx mp1
                WHERE mp1.employee_id IN (
                         SELECT pp.person_id
                           FROM per_people_x@xxx pp, per_periods_of_service@xxx ps
                          WHERE pp.person_id = ps.person_id
                            AND ps.actual_termination_date IS NOT NULL)
                  AND mp1.employee_id NOT IN (
                                   SELECT ps1.person_id
                                     FROM per_periods_of_service@xxx ps1
                                    WHERE ps1.actual_termination_date IS NULL)) mp11
        WHERE msi.planner_code = mp11.planner_code
          AND msi.organization_id = mp11.organization_id
UNION ALL
SELECT 'No Planner' Planner_status, NULL planner_employee_id, msi.inventory_item_id,
     msi.organization_id, NVL (msi.planner_code, 'NO PLANNER'),
     NULL planner_email
FROM mtl_system_items_kfv@xxx msi
WHERE msi.planner_code IS NULL
UNION ALL
SELECT DECODE (mp1.disable_date, NULL, 'Active') Planner_status,
     mp1.employee_id planner_employee_id, msi.inventory_item_id,
     msi.organization_id, msi.planner_code,
     mp1.electronic_mail_address planner_email
FROM mtl_system_items_kfv@xxx msi, mtl_planners@xxx mp1
WHERE mp1.disable_date IS NULL
 AND msi.planner_code = mp1.planner_code
 AND msi.organization_id = mp1.organization_id
 AND mp1.employee_id NOT IN (
        SELECT pp.person_id
          FROM per_people_x@xxx pp, per_periods_of_service@xxx ps
         WHERE pp.person_id = ps.person_id
           AND ps.actual_termination_date IS NOT NULL
           AND mp1.employee_id NOT IN (
                                   SELECT ps1.person_id
                                     FROM per_periods_of_service@xxx ps1
                                    WHERE ps1.actual_termination_date IS NULL)))MP1,
(SELECT lookup_code, meaning
                 FROM mfg_lookups@xxx ll
                WHERE lookup_type = 'MRP_PLANNING_CODE') l,
              (SELECT lookup_code, meaning
                 FROM mfg_lookups@xxx ll
                WHERE lookup_type = 'BOM_ITEM_TYPE') lx,
              (SELECT lookup_code, meaning
                 FROM mfg_lookups@xxx ll
                WHERE lookup_type = 'MTL_LOT_CONTROL') lx2,
              (SELECT lookup_code, meaning
                 FROM mfg_lookups@xxx ll
                WHERE lookup_type = 'MRP_SAFETY_STOCK') lx3,
              (SELECT lookup_code, meaning
                 FROM mfg_lookups@xxx ll
                WHERE lookup_type = 'MTL_TIME_FENCE') lx4,
              (SELECT lookup_code, meaning
                 FROM mfg_lookups@xxx ll
                WHERE lookup_type = 'MTL_RETURN_INSPECTION') lx5,
              (SELECT lookup_code, meaning
                 FROM mfg_lookups@xxx ll
                WHERE lookup_type = 'MTL_SERIAL_NUMBER') lx6,
              (SELECT lookup_code, meaning
                 FROM mfg_lookups@xxx ll
                WHERE lookup_type = 'MTL_SHELF_LIFE') lx7,
              (SELECT lookup_code, meaning
                 FROM mfg_lookups@xxx ll
                WHERE lookup_type = 'MTL_PLANNING_MAKE_BUY') lx8,
              (SELECT lookup_code, meaning
                 FROM mfg_lookups@xxx ll
                WHERE lookup_type = 'MRP_DEMAND_TIME_FENCE_OPTIONS') lx1,
              (SELECT flv.meaning, flv.lookup_code
                 FROM fnd_lookup_values_vl@xxx flv
                WHERE flv.lookup_type = 'ITEM_TYPE') flv1,
              (SELECT   SUM (mdh.line_item_quantity) DEMAND,
                        mdh.inventory_item_id, mdh.organization_id
                   FROM mtl_demand@xxx mdh
               GROUP BY mdh.inventory_item_id, mdh.organization_id) demand1
        WHERE msi.item_type = flv1.lookup_code(+)
          AND msi.inventory_item_id = demand1.inventory_item_id(+)
          AND msi.organization_id = demand1.organization_id(+)
          AND msi.buyer_id = pa.agent_id(+)
          and msi.created_by = fu.user_id 
          and  msi.last_updated_by = fu2.user_id 
          AND l.lookup_code(+) = msi.mrp_planning_code
          AND lx.lookup_code(+) = msi.bom_item_type
          AND lx1.lookup_code(+) = msi.demand_time_fence_code
          AND lx2.lookup_code(+) = msi.lot_control_code
          AND lx3.lookup_code(+) = msi.mrp_safety_stock_code
          AND lx4.lookup_code(+) = msi.planning_time_fence_code
          AND lx5.lookup_code(+) = msi.return_inspection_requirement
          AND lx6.lookup_code(+) = msi.serial_number_control_code
          AND lx7.lookup_code(+) = msi.shelf_life_code
          AND lx8.lookup_code(+) = msi.planning_make_buy_code
          AND msi.planner_code = mp1.planner_code(+)
          AND msi.organization_id = mp1.organization_id(+)
          and msi.inventory_item_id = mp1.inventory_item_id (+)","NULL","Original",,"NULL","Err:502","NULL","Err:502","NULL"
65,"QDP_LOT_TRANS_ORPHANS","INT: Lot Transaction Temp Table Problems - orphans","Orphan Lot Transactions",401,"Stale"," select  msi.SUPPLIER_LOT_NUMBER,msi.VENDOR_NAME,msi.DESCRIPTION,msi.PROCESS_FLAG, msi.ERROR_CODE,
msi.TRANSACTION_QUANTITY,msi.LOT_NUMBER,msi.CREATION_DATE,msi.SOURCE_CODE,msi.TRANSACTION_INTERFACE_ID,
 fu.user_name Created_by
from MTL_TRANSACTION_LOTS_INTERFACE@XXX msi,
fnd_user@XXX fu
where msi.TRANSACTION_INTERFACE_ID not in ( select  mti.TRANSACTION_INTERFACE_ID@XXX from 
                        MTL_TRANSACTIONS_INTERFACE@XXX mti)
and msi.created_by = fu.user_id (+)","NULL","Original",,"NULL","Err:502","NULL","Err:502","NULL"
66,"QDP_INTERFACE_MTL_PENDING","INV: PENDING TRANSACTIONS IN ERROR","INV: PENDING TRANSACTIONS IN ERROR",401,"Interface"," SELECT msi.PADDED_CONCATENATED_SEGMENTS, mt.ITEM_DESC,mt.TRANSACTION_DATE, mt.TRANSACTION_HEADER_ID, mt.ERROR_CODE,mt.ERROR_EXPLANATION, tRANSACTION_TYPE_NAME,
mt.TRANSACTION_MODE_M,  mt.INVENTORY_ITEM_ID, mt.PRIMARY_UOM_CODE, mt.TRANSACTION_QUANTITY,
mt.ORGANIZATION_ID, mt.TRANSACTION_ACTION_NAME, mt.TRANSACTION_SOURCE_TYPE_NAME,
mt.PROCESS_FLAG, DECODED_PROCESS_FLAG, mt.TRANSACTION_STATUS, mt.TRANSACTION_STATUS_M,
mt.ORGANIZATION_NAME, mt.ORGANIZATION_CODE, mt.SUBINVENTORY_CODE
FROM mtl_transactions_temp_all_V@XXX mt,
MTL_SYSTEM_ITEMS_KFV@XXX msi
    WHERE mt.inventory_item_id = msi.inventory_item_id 
    and mt.organization_id = msi.organization_id
    and  mt.transaction_type_name <> 'Sales Order Pick' ","NULL","Original",,"NULL","Err:502","NULL","Err:502","NULL"
67,"QDP_SAFTY_STOCK_VS_DEMAND","All safty stock vs supply/demand and onhand","Safety Stock vs. Demand",401,"Stats"," select mss.EFFECTIVITY_DATE Safty_stock_effective, 
 moi.TOTAL_QOH, demand1.DEMAND, nvl(demand_history.DEMAND_IN_LAST_YEAR, 'N') DEMAND_IN_LAST_YEAR, mss.SAFETY_STOCK_QUANTITY, mss.SAFETY_STOCK_PERCENT,
 supply1.supply,
 MSI.PADDED_CONCATENATED_SEGMENTS Item, msi.INVENTORY_ITEM_ID,
 msi.description item_description,msi.organization_id, mp.organization_code, ou.name Inventory_org,
 trunc(msi.creation_date)Creation_date, fu.user_name Created_by,
 msi.inventory_item_status_code ,
 nvl(planner_code,'NO PLANNER') planner_code ,
 decode(msi.planning_make_buy_code ,1, 'Make' , 2 ,'Buy')Make_buy_code,
 msi.PRIMARY_UNIT_OF_MEASURE,msi.ITEM_TYPE, FLV.MEANING, msi.INVENTORY_ITEM_FLAG, msi.STOCK_ENABLED_FLAG,
 msi.MTL_TRANSACTIONS_ENABLED_FLAG, decode(msi.MRP_PLANNING_CODE, 6,'Not Planned', 3, 'MRP Planning',
 4, 'MPS Planning', 7,'MRP/MPP Planned', 8, 'MPS/MPP Planned', 9, 'MPP Planned') Planning_code
     from MTL_SYSTEM_ITEMS_KFV@XXX msi,
          mtl_parameters@XXX mp,
          fnd_user@XXX fu,
          hr_all_organization_units@XXX ou,
          FND_LOOKUP_VALUES_VL@XXX FLV,
     (select sum(mdh.LINE_ITEM_QUANTITY )demand, mdh.INVENTORY_ITEM_ID, mdh.organization_id
     from MTL_DEMAND@XXX mdh
     group by mdh.INVENTORY_ITEM_ID, mdh.organization_id) demand1 ,
      (select sum(ms.QUANTITY )supply, ms.ITEM_ID, ms.to_organization_id
     from MTL_supply@XXX ms
     group by ms.ITEM_ID, ms.to_organization_id) supply1 ,
     mtl_safety_stocks@XXX mss,
     mtl_onhand_items_v@XXX moi,
     (select distinct dh.INVENTORY_ITEM_ID, dh.organization_id, 'Y' DEMAND_IN_LAST_YEAR 
     from MTL_DEMAND_HISTORIES@XXX dh where PERIOD_START_DATE > sysdate-365) demand_history
     where msi.INVENTORY_ITEM_ID = mss.INVENTORY_ITEM_ID
             and msi.organization_id = mss.organization_id
             and msi.INVENTORY_ITEM_ID = moi.INVENTORY_ITEM_ID(+)
             and msi.organization_id = moi.organization_id (+) 
             and msi.ORGANIZATION_ID = ou.ORGANIZATION_ID
             and msi.CREATED_BY = fu.USER_ID (+)
             and msi.STOCK_ENABLED_FLAG = 'Y'
             and msi.INVENTORY_ITEM_ID = demand1.INVENTORY_ITEM_ID (+)
             and msi.organization_id = demand1.organization_id  (+)
             and msi.INVENTORY_ITEM_ID = demand_history.INVENTORY_ITEM_ID (+)
             and msi.organization_id = demand_history.organization_id  (+)
             and msi.INVENTORY_ITEM_ID = supply1.ITEM_ID (+)
             and msi.organization_id = supply1.to_organization_id  (+)
             and msi.organization_id = mp.organization_id 
             AND FLV.lookup_type = 'ITEM_TYPE'
             AND MSI.ITEM_TYPE = FLV.LOOKUP_CODE
             and msi.INVENTORY_ITEM_STATUS_CODE not in ( 'Inactive', 'Obsolete') 
             and mp.MASTER_ORGANIZATION_ID <> mp.ORGANIZATION_ID 
    ","NULL","Original",,"NULL","Err:502","NULL","Err:502","NULL"
69,"QDP_ITEM_NOT_CYCLE_ENABELED","Items that are not cycle count enabeled but are stockable","Items that are not Cycle Count Enabled",401,"Health"," select MSI.PADDED_CONCATENATED_SEGMENTS item, msi.INVENTORY_ITEM_ID,
msi.description item_description,msi.organization_id, mp.organization_code, ou.name Inventory_org,
DECODE(MSI.BOM_ITEM_TYPE,1, 'Model', 2, 'Option class', 3, 'Planning', 4, 'Standard',5, 'Product family') BOM_ITEM_TYPE, 
cic.item_cost,trunc(msi.creation_date)Creation_date, fu.user_name Created_by,
msi.SERVICE_ITEM_FLAG,msi.inventory_item_status_code ,
nvl(planner_code,'NO PLANNER') planner_code ,
decode(msi.planning_make_buy_code ,1, 'Make' , 2 ,'Buy')Make_buy_code,
msi.PRIMARY_UNIT_OF_MEASURE,msi.ITEM_TYPE, FLV1.MEANING, msi.INVENTORY_ITEM_FLAG, msi.STOCK_ENABLED_FLAG,
msi.MTL_TRANSACTIONS_ENABLED_FLAG, decode(msi.MRP_PLANNING_CODE, 6,'Not Planned', 3, 'MRP Planning',
4, 'MPS Planning', 7,'MRP/MPP Planned', 8, 'MPS/MPP Planned', 9, 'MPP Planned') Planning_code,
msi.PURCHASING_ENABLED_FLAG, msi.PURCHASING_ITEM_FLAG, demand1.demand
    from MTL_SYSTEM_ITEMS_KFV@XXX msi, 
    cst_item_costs@XXX cic,
    mtl_parameters@XXX mp,
    fnd_user@XXX fu, 
    hr_all_organization_units@XXX ou,
      (select FLV.meaning, FLV.lookup_code from FND_LOOKUP_VALUES_VL@XXX FLV where FLV.lookup_type = 'ITEM_TYPE') FLV1,
     (select sum(mdh.LINE_ITEM_QUANTITY )demand, mdh.INVENTORY_ITEM_ID, mdh.organization_id
    from MTL_DEMAND@XXX mdh
    group by mdh.INVENTORY_ITEM_ID, mdh.organization_id) demand1 
            where msi.ORGANIZATION_ID = ou.ORGANIZATION_ID
             AND MSI.ITEM_TYPE = FLV1.LOOKUP_CODE (+)
             AND cic.cost_type_id = 1 
             and msi.organization_id in  (select mcch.organization_id from MTL_CYCLE_COUNT_HEADERS@XXX mcch)
             and cic.organization_id = msi.organization_id 
             and CIC.INVENTORY_ITEM_ID = MSI.INVENTORY_ITEM_ID  
             AND MSI.INVENTORY_ASSET_FLAG = 'Y'
             AND NVL(cic.item_cost,0) >0
             AND MSI.BOM_ITEM_TYPE <> 2
            and msi.CREATED_BY = fu.USER_ID
            and msi.INVENTORY_ITEM_ID = demand1.INVENTORY_ITEM_ID (+)
            and msi.organization_id = demand1.organization_id  (+)
            and msi.organization_id = mp.organization_id
            and msi.STOCK_ENABLED_FLAG = 'Y'
            and nvl(msi.CYCLE_COUNT_ENABLED_FLAG,'N' )= 'N'
            and msi.INVENTORY_ITEM_STATUS_CODE not in ( 'Inactive', 'Obsolete') 
            and mp.MASTER_ORGANIZATION_ID <> mp.ORGANIZATION_ID",64,"Original",,"NULL","Err:502","NULL","Err:502","NULL"
70,"QDP_NEGATIVE_ONHAND","negative Onhand Quantities","Nagative Onhand Quantities",401,"Health","Select moi.ORGANIZATION_ID, moi.INVENTORY_ITEM_ID, moi.PADDED_CONCATENATED_SEGMENTS, moi.TOTAL_QOH,
 moi.ITEM_DESCRIPTION, moi.PRIMARY_UOM_CODE, moi.ORGANIZATION_CODE, moi.ORGANIZATION_NAME,
 decode(mp.NEGATIVE_INV_RECEIPT_CODE, 1, 'Yes', 2,'No') Organization_allows_negatives
from MTL_ONHAND_ITEMS_V@XXX moi,
  mtl_parameters@XXX mp
where moi.TOTAL_QOH <0
and MOI.ORGANIZATION_ID = mp.organization_id ",233,"Original",,"NULL","Err:502","NULL","Err:502","NULL"
71,"QDP_STATS_CYCLE_COUNTS","Active cycle count HEADERS","Cycle Count Statistics",401,"Stats","Select  mp.organization_code, ou.name Inventory_org, mcc.CYCLE_COUNT_HEADER_NAME, mcc.ORIENTATION,
 mcc.HEADER_LAST_SCHEDULE_DATE, mcc.HEADER_NEXT_SCHEDULE_DATE
FROM (select mcc1.CYCLE_COUNT_HEADER_NAME, mcc1.ORIENTATION,
 mcc1.HEADER_LAST_SCHEDULE_DATE, mcc1.HEADER_NEXT_SCHEDULE_DATE, 
 mcc1.ORGANIZATION_ID from MTL_CYCLE_COUNT_HEADERS_V@XXX mcc1
    where mcc1.DISABLe_date is null)mcc,
     mtl_parameters@XXX mp,
     hr_all_organization_units@XXX  ou
Where ou.ORGANIZATION_ID = mcc.ORGANIZATION_ID (+)
      and mp.organization_id  = ou.organization_id 
      and ou.date_to is null","NULL","Original",,"NULL","Err:502","NULL","Err:502","NULL"
